mixture_ID,source_1_path,source_2_path,noise_path
1311_134170_000038_000000_4381_14897_000009_000003_40nc020a_0.50671_01mc0214_-0.50671sp12.wav,train-clean-360/1311/134170/1311_134170_000038_000000.wav,train-clean-360/4381/14897/4381_14897_000009_000003.wav,tr/40nc020a_0.50671_01mc0214_-0.50671sp12.wav
2517_135227_000008_000002_5606_54666_000042_000000_026a010o_1.9488_20ia010k_-1.9488sp12.wav,train-clean-360/2517/135227/2517_135227_000008_000002.wav,train-clean-360/5606/54666/5606_54666_000042_000000.wav,tr/026a010o_1.9488_20ia010k_-1.9488sp12.wav
6494_60801_000003_000002_55_121068_000009_000011_01ro030w_0.64137_40kc020i_-0.64137sp12.wav,train-clean-360/6494/60801/6494_60801_000003_000002.wav,train-clean-360/55/121068/55_121068_000009_000011.wav,tr/01ro030w_0.64137_40kc020i_-0.64137sp12.wav
7949_39970_000004_000020_1472_285314_000055_000000_01ac021d_1.2171_021c021b_-1.2171sp12.wav,train-clean-360/7949/39970/7949_39970_000004_000020.wav,train-clean-360/1472/285314/1472_285314_000055_000000.wav,tr/01ac021d_1.2171_021c021b_-1.2171sp12.wav
4111_184448_000004_000005_459_127521_000026_000001_40ec021b_1.8679_01do030r_-1.8679sp12.wav,train-clean-360/4111/184448/4111_184448_000004_000005.wav,train-clean-360/459/127521/459_127521_000026_000001.wav,tr/40ec021b_1.8679_01do030r_-1.8679sp12.wav
953_130625_000029_000001_1271_133279_000011_000007_01nc020y_1.9547_02ac0206_-1.9547sp12.wav,train-clean-360/953/130625/953_130625_000029_000001.wav,train-clean-360/1271/133279/1271_133279_000011_000007.wav,tr/01nc020y_1.9547_02ac0206_-1.9547sp12.wav
6673_72311_000082_000002_114_129317_000066_000003_208o0105_1.9114_026o0319_-1.9114sp12.wav,train-clean-360/6673/72311/6673_72311_000082_000002.wav,train-clean-360/114/129317/114_129317_000066_000003.wav,tr/208o0105_1.9114_026o0319_-1.9114sp12.wav
5727_47032_000010_000003_8494_244443_000021_000002_20rc010l_0.55276_20oa0109_-0.55276sp12.wav,train-clean-360/5727/47032/5727_47032_000010_000003.wav,train-clean-360/8494/244443/8494_244443_000021_000002.wav,tr/20rc010l_0.55276_20oa0109_-0.55276sp12.wav
7704_106974_000018_000001_7241_90850_000016_000001_406c020q_2.0513_20sc010q_-2.0513.wav,train-clean-360/7704/106974/7704_106974_000018_000001.wav,train-clean-360/7241/90850/7241_90850_000016_000001.wav,tr/406c020q_2.0513_20sc010q_-2.0513.wav
1874_165702_000029_000000_3180_138043_000014_000000_012a010b_1.9662_40ja0112_-1.9662sp12.wav,train-clean-360/1874/165702/1874_165702_000029_000000.wav,train-clean-360/3180/138043/3180_138043_000014_000000.wav,tr/012a010b_1.9662_40ja0112_-1.9662sp12.wav
5883_59268_000107_000000_7555_101283_000054_000000_208a010k_1.9631_20pc010c_-1.9631sp12.wav,train-clean-360/5883/59268/5883_59268_000107_000000.wav,train-clean-360/7555/101283/7555_101283_000054_000000.wav,tr/208a010k_1.9631_20pc010c_-1.9631sp12.wav
6694_70837_000052_000004_6683_67218_000011_000001_209c010p_0.47715_020a0103_-0.47715sp12.wav,train-clean-360/6694/70837/6694_70837_000052_000004.wav,train-clean-360/6683/67218/6683_67218_000011_000001.wav,tr/209c010p_0.47715_020a0103_-0.47715sp12.wav
8506_293168_000038_000001_1552_141135_000015_000004_022c0212_1.3299_20aa0101_-1.3299sp12.wav,train-clean-360/8506/293168/8506_293168_000038_000001.wav,train-clean-360/1552/141135/1552_141135_000015_000004.wav,tr/022c0212_1.3299_20aa0101_-1.3299sp12.wav
7445_94526_000026_000004_6555_397_000016_000000_028c020e_1.4226_01bc020c_-1.4226sp12.wav,train-clean-360/7445/94526/7445_94526_000026_000004.wav,train-clean-360/6555/397/6555_397_000016_000000.wav,tr/028c020e_1.4226_01bc020c_-1.4226sp12.wav
4427_41933_000019_000001_2294_169656_000006_000013_408a0105_1.5702_01wa010o_-1.5702sp12.wav,train-clean-360/4427/41933/4427_41933_000019_000001.wav,train-clean-360/2294/169656/2294_169656_000006_000013.wav,tr/408a0105_1.5702_01wa010o_-1.5702sp12.wav
7932_93470_000009_000015_3835_178030_000019_000000_20vc010f_0.011372_016c0203_-0.011372sp12.wav,train-clean-360/7932/93470/7932_93470_000009_000015.wav,train-clean-360/3835/178030/3835_178030_000019_000000.wav,tr/20vc010f_0.011372_016c0203_-0.011372sp12.wav
7994_258959_000019_000000_1336_138113_000042_000000_40do030t_1.232_01fo030v_-1.232sp12.wav,train-clean-360/7994/258959/7994_258959_000019_000000.wav,train-clean-360/1336/138113/1336_138113_000042_000000.wav,tr/40do030t_1.232_01fo030v_-1.232sp12.wav
2992_164100_000039_000003_5635_44582_000033_000000_01wo030l_2.2376_022o0313_-2.2376sp12.wav,train-clean-360/2992/164100/2992_164100_000039_000003.wav,train-clean-360/5635/44582/5635_44582_000033_000000.wav,tr/01wo030l_2.2376_022o0313_-2.2376sp12.wav
5293_82020_000055_000010_7553_101289_000027_000001_208a0103_0.8289_01ia0108_-0.8289sp12.wav,train-clean-360/5293/82020/5293_82020_000055_000010.wav,train-clean-360/7553/101289/7553_101289_000027_000001.wav,tr/208a0103_0.8289_01ia0108_-0.8289sp12.wav
380_129064_000011_000002_6865_95963_000028_000001_20ga010v_1.7891_40ea010i_-1.7891sp12.wav,train-clean-360/380/129064/380_129064_000011_000002.wav,train-clean-360/6865/95963/6865_95963_000028_000001.wav,tr/20ga010v_1.7891_40ea010i_-1.7891sp12.wav
337_123025_000030_000004_6788_96241_000006_000002_20ua010w_0.82016_20ma010k_-0.82016sp12.wav,train-clean-360/337/123025/337_123025_000030_000004.wav,train-clean-360/6788/96241/6788_96241_000006_000002.wav,tr/20ua010w_0.82016_20ma010k_-0.82016sp12.wav
5606_54666_000051_000000_7460_92002_000028_000000_019o031a_0.27588_01vo030q_-0.27588.wav,train-clean-360/5606/54666/5606_54666_000051_000000.wav,train-clean-360/7460/92002/7460_92002_000028_000000.wav,tr/019o031a_0.27588_01vo030q_-0.27588.wav
7754_108640_000038_000000_1066_5330_000042_000001_01da010o_0.93623_403a010e_-0.93623sp12.wav,train-clean-360/7754/108640/7754_108640_000038_000000.wav,train-clean-360/1066/5330/1066_5330_000042_000001.wav,tr/01da010o_0.93623_403a010e_-0.93623sp12.wav
5002_70998_000025_000001_559_289453_000059_000001_20ia010z_0.89008_40oa010n_-0.89008sp12.wav,train-clean-360/5002/70998/5002_70998_000025_000001.wav,train-clean-360/559/289453/559_289453_000059_000001.wav,tr/20ia010z_0.89008_40oa010n_-0.89008sp12.wav
2494_156015_000023_000002_7553_101278_000015_000000_20ia0108_1.6992_401o0306_-1.6992sp12.wav,train-clean-360/2494/156015/2494_156015_000023_000002.wav,train-clean-360/7553/101278/7553_101278_000015_000000.wav,tr/20ia0108_1.6992_401o0306_-1.6992sp12.wav
7802_104394_000032_000000_2056_143893_000031_000001_014a010c_0.42676_40cc0209_-0.42676sp12.wav,train-clean-360/7802/104394/7802_104394_000032_000000.wav,train-clean-360/2056/143893/2056_143893_000031_000001.wav,tr/014a010c_0.42676_40cc0209_-0.42676sp12.wav
5246_5084_000012_000000_2531_156720_000005_000000_405a010j_0.4149_01ro0319_-0.4149sp12.wav,train-clean-360/5246/5084/5246_5084_000012_000000.wav,train-clean-360/2531/156720/2531_156720_000005_000000.wav,tr/405a010j_0.4149_01ro0319_-0.4149sp12.wav
3157_68361_000016_000000_1724_395_000016_000002_40ka010l_0.66514_20cc010c_-0.66514sp12.wav,train-clean-360/3157/68361/3157_68361_000016_000000.wav,train-clean-360/1724/395/1724_395_000016_000002.wav,tr/40ka010l_0.66514_20cc010c_-0.66514sp12.wav
1323_149236_000004_000002_2652_157644_000010_000000_20pa010b_1.0035_206o0103_-1.0035sp12.wav,train-clean-360/1323/149236/1323_149236_000004_000002.wav,train-clean-360/2652/157644/2652_157644_000010_000000.wav,tr/20pa010b_1.0035_206o0103_-1.0035sp12.wav
2404_141240_000012_000003_339_132717_000119_000005_20mo0103_1.1572_40pa010f_-1.1572sp12.wav,train-clean-360/2404/141240/2404_141240_000012_000003.wav,train-clean-360/339/132717/339_132717_000119_000005.wav,tr/20mo0103_1.1572_40pa010f_-1.1572sp12.wav
1417_1536_000034_000000_7569_102232_000014_000001_404c020w_1.0377_208a0109_-1.0377sp12.wav,train-clean-360/1417/1536/1417_1536_000034_000000.wav,train-clean-360/7569/102232/7569_102232_000014_000001.wav,tr/404c020w_1.0377_208a0109_-1.0377sp12.wav
2240_148521_000009_000000_2004_147967_000025_000002_206c010b_1.075_40ja0102_-1.075sp12.wav,train-clean-360/2240/148521/2240_148521_000009_000000.wav,train-clean-360/2004/147967/2004_147967_000025_000002.wav,tr/206c010b_1.075_40ja0102_-1.075sp12.wav
6006_57831_000023_000002_64_76973_000077_000001_01zo0307_2.4943_029c020y_-2.4943.wav,train-clean-360/6006/57831/6006_57831_000023_000002.wav,train-clean-360/64/76973/64_76973_000077_000001.wav,tr/01zo0307_2.4943_029c020y_-2.4943.wav
8758_291170_000005_000000_1343_158781_000004_000001_20jc010g_2.0807_017a010n_-2.0807sp12.wav,train-clean-360/8758/291170/8758_291170_000005_000000.wav,train-clean-360/1343/158781/1343_158781_000004_000001.wav,tr/20jc010g_2.0807_017a010n_-2.0807sp12.wav
6139_58869_000042_000000_7837_109173_000023_000000_02ec0206_2.3526_408a010y_-2.3526sp12.wav,train-clean-360/6139/58869/6139_58869_000042_000000.wav,train-clean-360/7837/109173/7837_109173_000023_000000.wav,tr/02ec0206_2.3526_408a010y_-2.3526sp12.wav
5767_48579_000009_000000_6286_69422_000006_000004_207a0103_0.25072_015a010h_-0.25072sp12.wav,train-clean-360/5767/48579/5767_48579_000009_000000.wav,train-clean-360/6286/69422/6286_69422_000006_000004.wav,tr/207a0103_0.25072_015a010h_-0.25072sp12.wav
3686_171133_000007_000005_1754_140639_000039_000001_20gc0109_0.23743_01yc020t_-0.23743.wav,train-clean-360/3686/171133/3686_171133_000007_000005.wav,train-clean-360/1754/140639/1754_140639_000039_000001.wav,tr/20gc0109_0.23743_01yc020t_-0.23743.wav
4590_18006_000009_000000_475_125002_000026_000001_01yc020i_0.27685_20vo0107_-0.27685.wav,train-clean-360/4590/18006/4590_18006_000009_000000.wav,train-clean-360/475/125002/475_125002_000026_000001.wav,tr/01yc020i_0.27685_20vo0107_-0.27685.wav
1387_130989_000010_000003_16_122828_000016_000002_20ic010c_2.1265_01ro0315_-2.1265sp12.wav,train-clean-360/1387/130989/1387_130989_000010_000003.wav,train-clean-360/16/122828/16_122828_000016_000002.wav,tr/20ic010c_2.1265_01ro0315_-2.1265sp12.wav
1028_133393_000023_000000_7229_80656_000020_000001_028c0217_2.3083_20ra010l_-2.3083sp12.wav,train-clean-360/1028/133393/1028_133393_000023_000000.wav,train-clean-360/7229/80656/7229_80656_000020_000001.wav,tr/028c0217_2.3083_20ra010l_-2.3083sp12.wav
4846_18524_000011_000000_7962_110061_000037_000007_020c0214_1.7585_40na010u_-1.7585sp12.wav,train-clean-360/4846/18524/4846_18524_000011_000000.wav,train-clean-360/7962/110061/7962_110061_000037_000007.wav,tr/020c0214_1.7585_40na010u_-1.7585sp12.wav
3923_174992_000030_000002_6294_85684_000000_000005_408c020k_2.114_014a010l_-2.114sp12.wav,train-clean-360/3923/174992/3923_174992_000030_000002.wav,train-clean-360/6294/85684/6294_85684_000000_000005.wav,tr/408c020k_2.114_014a010l_-2.114sp12.wav
6038_56778_000034_000001_8875_293959_000042_000005_20ha0112_0.16442_01kc021c_-0.16442.wav,train-clean-360/6038/56778/6038_56778_000034_000001.wav,train-clean-360/8875/293959/8875_293959_000042_000005.wav,tr/20ha0112_0.16442_01kc021c_-0.16442.wav
2827_170438_000002_000002_8705_290363_000029_000000_40ma0113_2.3758_209a0114_-2.3758sp12.wav,train-clean-360/2827/170438/2827_170438_000002_000002.wav,train-clean-360/8705/290363/8705_290363_000029_000000.wav,tr/40ma0113_2.3758_209a0114_-2.3758sp12.wav
598_127704_000004_000006_9023_296467_000029_000001_408c020w_1.9302_029o030b_-1.9302sp12.wav,train-clean-360/598/127704/598_127704_000004_000006.wav,train-clean-360/9023/296467/9023_296467_000029_000001.wav,tr/408c020w_1.9302_029o030b_-1.9302sp12.wav
1849_138063_000018_000000_1607_134636_000020_000000_020a0106_0.043346_408a0113_-0.043346sp12.wav,train-clean-360/1849/138063/1849_138063_000018_000000.wav,train-clean-360/1607/134636/1607_134636_000020_000000.wav,tr/020a0106_0.043346_408a0113_-0.043346sp12.wav
816_2301_000009_000000_472_129979_000021_000000_209c0102_2.4582_20vc010o_-2.4582sp12.wav,train-clean-360/816/2301/816_2301_000009_000000.wav,train-clean-360/472/129979/472_129979_000021_000000.wav,tr/209c0102_2.4582_20vc010o_-2.4582sp12.wav
4278_13269_000003_000000_1182_133396_000037_000002_01kc020g_0.24385_20ga0101_-0.24385sp12.wav,train-clean-360/4278/13269/4278_13269_000003_000000.wav,train-clean-360/1182/133396/1182_133396_000037_000002.wav,tr/01kc020g_0.24385_20ga0101_-0.24385sp12.wav
4595_45218_000018_000002_7313_91072_000020_000002_20na010v_1.2103_20vo0107_-1.2103sp12.wav,train-clean-360/4595/45218/4595_45218_000018_000002.wav,train-clean-360/7313/91072/7313_91072_000020_000002.wav,tr/20na010v_1.2103_20vo0107_-1.2103sp12.wav
3945_890_000003_000005_7085_75810_000005_000000_01ba010g_1.1884_01pa010y_-1.1884sp12.wav,train-clean-360/3945/890/3945_890_000003_000005.wav,train-clean-360/7085/75810/7085_75810_000005_000000.wav,tr/01ba010g_1.1884_01pa010y_-1.1884sp12.wav
3792_176660_000059_000000_3584_74477_000003_000001_204a010f_2.4695_40mc0209_-2.4695sp12.wav,train-clean-360/3792/176660/3792_176660_000059_000000.wav,train-clean-360/3584/74477/3584_74477_000003_000001.wav,tr/204a010f_2.4695_40mc0209_-2.4695sp12.wav
9026_282385_000003_000001_548_126959_000008_000000_01jc020k_2.129_019c020i_-2.129sp12.wav,train-clean-360/9026/282385/9026_282385_000003_000001.wav,train-clean-360/548/126959/548_126959_000008_000000.wav,tr/01jc020k_2.129_019c020i_-2.129sp12.wav
6782_61316_000018_000010_409_124990_000006_000003_02ca010q_2.2879_01wo030l_-2.2879sp12.wav,train-clean-360/6782/61316/6782_61316_000018_000010.wav,train-clean-360/409/124990/409_124990_000006_000003.wav,tr/02ca010q_2.2879_01wo030l_-2.2879sp12.wav
1100_135264_000002_000003_708_129393_000036_000002_20ba010l_2.3003_02ao030m_-2.3003sp12.wav,train-clean-360/1100/135264/1100_135264_000002_000003.wav,train-clean-360/708/129393/708_129393_000036_000002.wav,tr/20ba010l_2.3003_02ao030m_-2.3003sp12.wav
8176_115047_000035_000000_6082_56174_000009_000002_20oc010e_1.792_408a010n_-1.792sp12.wav,train-clean-360/8176/115047/8176_115047_000035_000000.wav,train-clean-360/6082/56174/6082_56174_000009_000002.wav,tr/20oc010e_1.792_408a010n_-1.792sp12.wav
4595_45218_000060_000000_925_8157_000004_000002_408o0318_0.27037_20ua010a_-0.27037sp12.wav,train-clean-360/4595/45218/4595_45218_000060_000000.wav,train-clean-360/925/8157/925_8157_000004_000002.wav,tr/408o0318_0.27037_20ua010a_-0.27037sp12.wav
249_121331_000106_000002_770_134592_000011_000007_20fa0113_1.5782_20oa010b_-1.5782.wav,train-clean-360/249/121331/249_121331_000106_000002.wav,train-clean-360/770/134592/770_134592_000011_000007.wav,tr/20fa0113_1.5782_20oa010b_-1.5782.wav
2149_8912_000003_000000_90_130566_000006_000001_01vc020h_0.87105_01yo030h_-0.87105sp12.wav,train-clean-360/2149/8912/2149_8912_000003_000000.wav,train-clean-360/90/130566/90_130566_000006_000001.wav,tr/01vc020h_0.87105_01yo030h_-0.87105sp12.wav
7495_252342_000004_000005_7169_89735_000103_000004_40fo030x_0.75742_404o030k_-0.75742sp12.wav,train-clean-360/7495/252342/7495_252342_000004_000005.wav,train-clean-360/7169/89735/7169_89735_000103_000004.wav,tr/40fo030x_0.75742_404o030k_-0.75742sp12.wav
7498_99156_000007_000009_5304_55856_000018_000000_20ma010t_1.5284_40oa010r_-1.5284sp12.wav,train-clean-360/7498/99156/7498_99156_000007_000009.wav,train-clean-360/5304/55856/5304_55856_000018_000000.wav,tr/20ma010t_1.5284_40oa010r_-1.5284sp12.wav
2401_144485_000087_000000_7095_88483_000012_000000_02ec0201_0.18328_20fa0101_-0.18328sp12.wav,train-clean-360/2401/144485/2401_144485_000087_000000.wav,train-clean-360/7095/88483/7095_88483_000012_000000.wav,tr/02ec0201_0.18328_20fa0101_-0.18328sp12.wav
8573_286306_000021_000001_3733_140718_000024_000001_204a010g_0.084454_021c0215_-0.084454.wav,train-clean-360/8573/286306/8573_286306_000021_000001.wav,train-clean-360/3733/140718/3733_140718_000024_000001.wav,tr/204a010g_0.084454_021c0215_-0.084454.wav
500_125123_000036_000004_5935_43322_000060_000000_404c020u_0.93052_01eo030t_-0.93052sp12.wav,train-clean-360/500/125123/500_125123_000036_000004.wav,train-clean-360/5935/43322/5935_43322_000060_000000.wav,tr/404c020u_0.93052_01eo030t_-0.93052sp12.wav
5002_70998_000014_000001_8459_285173_000003_000002_01ro0309_1.1329_20ma0114_-1.1329sp12.wav,train-clean-360/5002/70998/5002_70998_000014_000001.wav,train-clean-360/8459/285173/8459_285173_000003_000002.wav,tr/01ro0309_1.1329_20ma0114_-1.1329sp12.wav
224_129790_000005_000000_5401_102526_000008_000004_40ia010f_1.5132_20pa010w_-1.5132sp12.wav,train-clean-360/224/129790/224_129790_000005_000000.wav,train-clean-360/5401/102526/5401_102526_000008_000004.wav,tr/40ia010f_1.5132_20pa010w_-1.5132sp12.wav
2053_138901_000006_000001_3638_758_000041_000002_024a010k_1.7131_20na010k_-1.7131sp12.wav,train-clean-360/2053/138901/2053_138901_000006_000001.wav,train-clean-360/3638/758/3638_758_000041_000002.wav,tr/024a010k_1.7131_20na010k_-1.7131sp12.wav
3686_171133_000007_000005_2812_160187_000001_000022_403a010o_1.9749_20oa0111_-1.9749sp12.wav,train-clean-360/3686/171133/3686_171133_000007_000005.wav,train-clean-360/2812/160187/2812_160187_000001_000022.wav,tr/403a010o_1.9749_20oa0111_-1.9749sp12.wav
559_289453_000070_000003_7982_245691_000080_000001_408a010b_0.46665_01qc0218_-0.46665sp12.wav,train-clean-360/559/289453/559_289453_000070_000003.wav,train-clean-360/7982/245691/7982_245691_000080_000001.wav,tr/408a010b_0.46665_01qc0218_-0.46665sp12.wav
4807_26853_000064_000000_2364_131735_000014_000003_20sa010x_0.3074_016a010y_-0.3074sp12.wav,train-clean-360/4807/26853/4807_26853_000064_000000.wav,train-clean-360/2364/131735/2364_131735_000014_000003.wav,tr/20sa010x_0.3074_016a010y_-0.3074sp12.wav
803_139752_000021_000000_1226_141279_000013_000001_20bo010m_0.044832_40cc020m_-0.044832sp12.wav,train-clean-360/803/139752/803_139752_000021_000000.wav,train-clean-360/1226/141279/1226_141279_000013_000001.wav,tr/20bo010m_0.044832_40cc020m_-0.044832sp12.wav
4945_29092_000008_000008_3513_7741_000065_000002_409o030w_1.8409_20gc0105_-1.8409sp12.wav,train-clean-360/4945/29092/4945_29092_000008_000008.wav,train-clean-360/3513/7741/3513_7741_000065_000002.wav,tr/409o030w_1.8409_20gc0105_-1.8409sp12.wav
979_128669_000021_000001_7117_86710_000045_000000_20po010c_0.39043_403c0219_-0.39043sp12.wav,train-clean-360/979/128669/979_128669_000021_000001.wav,train-clean-360/7117/86710/7117_86710_000045_000000.wav,tr/20po010c_0.39043_403c0219_-0.39043sp12.wav
5684_46240_000015_000001_948_132710_000021_000005_026a010t_2.3309_40eo030r_-2.3309sp12.wav,train-clean-360/5684/46240/5684_46240_000015_000001.wav,train-clean-360/948/132710/948_132710_000021_000005.wav,tr/026a010t_2.3309_40eo030r_-2.3309sp12.wav
100_122655_000004_000002_7910_105673_000014_000012_40jo030g_0.037217_20sa010f_-0.037217sp12.wav,train-clean-360/100/122655/100_122655_000004_000002.wav,train-clean-360/7910/105673/7910_105673_000014_000012.wav,tr/40jo030g_0.037217_20sa010f_-0.037217sp12.wav
1027_125147_000054_000000_4899_32658_000003_000001_01xc020b_2.3382_208c0109_-2.3382sp12.wav,train-clean-360/1027/125147/1027_125147_000054_000000.wav,train-clean-360/4899/32658/4899_32658_000003_000001.wav,tr/01xc020b_2.3382_208c0109_-2.3382sp12.wav
7126_59175_000029_000006_7555_101283_000010_000000_208c010e_0.31961_019o0308_-0.31961sp12.wav,train-clean-360/7126/59175/7126_59175_000029_000006.wav,train-clean-360/7555/101283/7555_101283_000010_000000.wav,tr/208c010e_0.31961_019o0308_-0.31961sp12.wav
204_287139_000004_000001_664_129011_000038_000000_404c020n_0.2843_40pc020z_-0.2843sp12.wav,train-clean-360/204/287139/204_287139_000004_000001.wav,train-clean-360/664/129011/664_129011_000038_000000.wav,tr/404c020n_0.2843_40pc020z_-0.2843sp12.wav
724_123283_000050_000000_3046_137739_000019_000000_20ga010e_1.8737_013c020u_-1.8737sp12.wav,train-clean-360/724/123283/724_123283_000050_000000.wav,train-clean-360/3046/137739/3046_137739_000019_000000.wav,tr/20ga010e_1.8737_013c020u_-1.8737sp12.wav
79_121541_000136_000000_7832_114468_000030_000000_01xc0212_1.3657_011a0110_-1.3657sp12.wav,train-clean-360/79/121541/79_121541_000136_000000.wav,train-clean-360/7832/114468/7832_114468_000030_000000.wav,tr/01xc0212_1.3657_011a0110_-1.3657sp12.wav
2285_149890_000063_000001_3825_134160_000056_000000_40ba0110_1.1124_40ha010e_-1.1124sp12.wav,train-clean-360/2285/149890/2285_149890_000063_000001.wav,train-clean-360/3825/134160/3825_134160_000056_000000.wav,tr/40ba0110_1.1124_40ha010e_-1.1124sp12.wav
4116_13265_000032_000001_8097_114971_000014_000001_204c010g_1.8544_024c021e_-1.8544sp12.wav,train-clean-360/4116/13265/4116_13265_000032_000001.wav,train-clean-360/8097/114971/8097_114971_000014_000001.wav,tr/204c010g_1.8544_024c021e_-1.8544sp12.wav
1826_139361_000011_000001_688_46588_000013_000005_408a010s_0.56205_029o031c_-0.56205.wav,train-clean-360/1826/139361/1826_139361_000011_000001.wav,train-clean-360/688/46588/688_46588_000013_000005.wav,tr/408a010s_0.56205_029o031c_-0.56205.wav
2113_132485_000010_000000_2992_164100_000041_000003_015c021f_1.238_20nc010p_-1.238sp12.wav,train-clean-360/2113/132485/2113_132485_000010_000000.wav,train-clean-360/2992/164100/2992_164100_000041_000003.wav,tr/015c021f_1.238_20nc010p_-1.238sp12.wav
6054_41610_000039_000002_6574_120583_000002_000002_02bc020j_2.2086_024o031d_-2.2086sp12.wav,train-clean-360/6054/41610/6054_41610_000039_000002.wav,train-clean-360/6574/120583/6574_120583_000002_000002.wav,tr/02bc020j_2.2086_024o031d_-2.2086sp12.wav
2812_160187_000001_000011_5868_54659_000010_000005_01sa010t_2.1346_015c021h_-2.1346sp12.wav,train-clean-360/2812/160187/2812_160187_000001_000011.wav,train-clean-360/5868/54659/5868_54659_000010_000005.wav,tr/01sa010t_2.1346_015c021h_-2.1346sp12.wav
6567_53342_000012_000005_1535_141644_000014_000002_20sa0113_0.25327_20fa0104_-0.25327sp12.wav,train-clean-360/6567/53342/6567_53342_000012_000005.wav,train-clean-360/1535/141644/1535_141644_000014_000002.wav,tr/20sa0113_0.25327_20fa0104_-0.25327sp12.wav
5206_19376_000020_000001_7932_278228_000013_000001_021o0319_2.3823_20ia0113_-2.3823sp12.wav,train-clean-360/5206/19376/5206_19376_000020_000001.wav,train-clean-360/7932/278228/7932_278228_000013_000001.wav,tr/021o0319_2.3823_20ia0113_-2.3823sp12.wav
3070_166423_000005_000002_8006_112592_000006_000001_20ua010g_1.1059_20ja010o_-1.1059sp12.wav,train-clean-360/3070/166423/3070_166423_000005_000002.wav,train-clean-360/8006/112592/8006_112592_000006_000001.wav,tr/20ua010g_1.1059_20ja010o_-1.1059sp12.wav
3340_170982_000017_000004_7732_107520_000013_000006_028a010g_1.1122_20ma010k_-1.1122sp12.wav,train-clean-360/3340/170982/3340_170982_000017_000004.wav,train-clean-360/7732/107520/7732_107520_000013_000006.wav,tr/028a010g_1.1122_20ma010k_-1.1122sp12.wav
815_130569_000002_000000_6352_83633_000002_000000_20ba0106_2.4706_20fa010o_-2.4706sp12.wav,train-clean-360/815/130569/815_130569_000002_000000.wav,train-clean-360/6352/83633/6352_83633_000002_000000.wav,tr/20ba0106_2.4706_20fa010o_-2.4706sp12.wav
979_128677_000022_000001_8855_283242_000028_000001_40fc0213_0.32878_20ha010a_-0.32878sp12.wav,train-clean-360/979/128677/979_128677_000022_000001.wav,train-clean-360/8855/283242/8855_283242_000028_000001.wav,tr/40fc0213_0.32878_20ha010a_-0.32878sp12.wav
6763_74797_000016_000000_5261_19371_000021_000001_20dc010p_2.0056_403a010v_-2.0056sp12.wav,train-clean-360/6763/74797/6763_74797_000016_000000.wav,train-clean-360/5261/19371/5261_19371_000021_000001.wav,tr/20dc010p_2.0056_403a010v_-2.0056sp12.wav
1724_395_000029_000002_5723_49750_000005_000005_40mo0314_1.6839_20fa010y_-1.6839.wav,train-clean-360/1724/395/1724_395_000029_000002.wav,train-clean-360/5723/49750/5723_49750_000005_000005.wav,tr/40mo0314_1.6839_20fa010y_-1.6839.wav
1335_27593_000018_000007_3482_170452_000037_000001_40co0314_1.2095_01so0318_-1.2095sp12.wav,train-clean-360/1335/27593/1335_27593_000018_000007.wav,train-clean-360/3482/170452/3482_170452_000037_000001.wav,tr/40co0314_1.2095_01so0318_-1.2095sp12.wav
5672_88363_000003_000002_3790_140725_000010_000002_01sc0202_0.38848_20ra010v_-0.38848sp12.wav,train-clean-360/5672/88363/5672_88363_000003_000002.wav,train-clean-360/3790/140725/3790_140725_000010_000002.wav,tr/01sc0202_0.38848_20ra010v_-0.38848sp12.wav
968_122545_000023_000006_8545_287671_000020_000011_20da010n_0.70815_026c0209_-0.70815sp12.wav,train-clean-360/968/122545/968_122545_000023_000006.wav,train-clean-360/8545/287671/8545_287671_000020_000011.wav,tr/20da010n_0.70815_026c0209_-0.70815sp12.wav
781_127518_000013_000001_8183_118128_000028_000002_406c0204_2.4497_01xa0102_-2.4497sp12.wav,train-clean-360/781/127518/781_127518_000013_000001.wav,train-clean-360/8183/118128/8183_118128_000028_000002.wav,tr/406c0204_2.4497_01xa0102_-2.4497sp12.wav
4108_2772_000025_000000_2127_138047_000059_000000_02ac020f_1.6483_01fo030c_-1.6483sp12.wav,train-clean-360/4108/2772/4108_2772_000025_000000.wav,train-clean-360/2127/138047/2127_138047_000059_000000.wav,tr/02ac020f_1.6483_01fo030c_-1.6483sp12.wav
7140_72205_000050_000000_3003_14274_000041_000003_40co030x_0.070245_028a010c_-0.070245sp12.wav,train-clean-360/7140/72205/7140_72205_000050_000000.wav,train-clean-360/3003/14274/3003_14274_000041_000003.wav,tr/40co030x_0.070245_028a010c_-0.070245sp12.wav
3493_46712_000034_000004_816_2301_000009_000000_408c020j_0.71374_20pc010d_-0.71374sp12.wav,train-clean-360/3493/46712/3493_46712_000034_000004.wav,train-clean-360/816/2301/816_2301_000009_000000.wav,tr/408c020j_0.71374_20pc010d_-0.71374sp12.wav
5776_46889_000025_000006_4734_220951_000006_000001_024o030k_0.25107_40jc0215_-0.25107sp12.wav,train-clean-360/5776/46889/5776_46889_000025_000006.wav,train-clean-360/4734/220951/4734_220951_000006_000001.wav,tr/024o030k_0.25107_40jc0215_-0.25107sp12.wav
